FECHA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,latitud,longitud
2019-02-20 14:00:00,Solo daños,Choque,0,0,1,11.0038979,-74.8127399
2019-02-20 14:20:00,Solo daños,Choque,0,0,1,11.0139613,-74.80960449999999
2019-02-20 15:00:00,Con heridos,Atropello,1,0,1,10.9823121,-74.7833667
2019-02-20 18:00:00,Con heridos,Choque,1,0,1,10.989729,-74.80194159999999
2019-02-20 07:55:00,Solo daños,Choque,0,0,1,11.0000093,-74.8261754
2019-02-20 23:10:00,Solo daños,Choque,0,0,1,11.0070076,-74.82002299999999
2019-02-20 11:15:00,Con heridos,Choque,1,0,1,10.9917192,-74.79031549999999
2019-02-21 13:00:00,Solo daños,Choque,0,0,1,11.0120999,-74.8278199
2019-02-21 01:10:00,Solo daños,Choque,0,0,1,10.9539586,-74.7959293
2019-02-21 13:20:00,Con heridos,Volcamiento,2,0,1,10.9274959,-74.7990938
2019-02-21 13:30:00,Con heridos,Choque,1,0,1,10.9998837,-74.8239971
2019-02-21 14:20:00,Solo daños,Choque,0,0,1,10.9863985,-74.7927448
2019-02-21 16:40:00,Solo daños,Choque,0,0,1,10.9723612,-74.7747717
2019-02-21 17:00:00,Solo daños,Choque,0,0,1,10.9933997,-74.8017218
2019-02-21 08:40:00,Con heridos,Choque,1,0,1,10.9801154,-74.7881802
2019-02-21 09:20:00,Con heridos,Choque,1,0,1,10.9960934,-74.81050010000001
2019-02-21 10:50:00,Con heridos,Choque,1,0,1,10.9839897,-74.8063234
2019-02-21 12:10:00,Con heridos,Choque,1,0,1,10.9799077,-74.8359658
2019-02-21 05:48:00,Solo daños,Choque,0,0,1,11.0044588,-74.82867689999999
2019-02-22 14:00:00,Solo daños,Choque,0,0,1,10.9622161,-74.7942048
2019-02-22 14:30:00,Solo daños,Choque,0,0,1,10.9869959,-74.8177197
2019-02-22 15:00:00,Con heridos,Choque,1,0,1,10.9926293,-74.8104956
2019-02-22 15:40:00,Solo daños,Choque,0,0,1,11.0187009,-74.817903
2019-02-22 16:30:00,Solo daños,Choque,0,0,1,10.9940217,-74.8157121
2019-02-22 17:00:00,Solo daños,Choque,0,0,1,10.9230761,-74.8009488
2019-02-22 19:00:00,Con heridos,Choque,1,0,1,11.0144984,-74.7942546
2019-02-22 19:00:00,Solo daños,Choque,0,0,1,10.9413369,-74.77824319999999
2019-02-22 07:45:00,Solo daños,Choque,0,0,1,10.9764972,-74.7925114
2019-02-22 08:20:00,Solo daños,Choque,0,0,1,10.9877153,-74.7897754
2019-02-22 20:45:00,Solo daños,Choque,0,0,1,10.9892266,-74.808634
2019-02-22 09:35:00,Solo daños,Choque,0,0,1,10.9783337,-74.7795757
2019-02-22 09:37:00,Solo daños,Choque,0,0,1,11.016966,-74.8108622
2019-02-23 13:20:00,Solo daños,Choque,0,0,1,10.994006,-74.8144662
2019-02-23 17:20:00,Con heridos,Choque,2,0,1,10.945681,-74.83398989999999
2019-02-23 18:00:00,Solo daños,Choque,0,0,1,10.9562244,-74.8060349
2019-02-23 07:45:00,Solo daños,Choque,0,0,1,11.0205754,-74.7987376
2019-02-23 20:30:00,Solo daños,Choque,0,0,1,10.9862863,-74.8211007
2019-02-23 10:34:00,Solo daños,Choque,0,0,1,10.9786873,-74.7835454
2019-02-23 11:20:00,Solo daños,Choque,0,0,1,11.0037485,-74.814866
2019-02-23 12:20:00,Solo daños,Choque,0,0,1,11.0073463,-74.81603009999999
2019-02-23 12:30:00,Con heridos,Atropello,1,0,1,10.9936627,-74.8135302
2019-02-23 12:30:00,Solo daños,Choque,0,0,1,11.0035125,-74.8245002
2019-02-24 14:40:00,Con heridos,Choque,1,0,1,10.9722486,-74.7843111
2019-02-24 15:30:00,Con heridos,Choque,1,0,1,10.9750271,-74.83027349999999
2019-02-24 17:00:00,Solo daños,Choque,0,0,1,11.0139613,-74.80960449999999
2019-02-24 17:10:00,Con heridos,Atropello,1,0,1,10.9776201,-74.7806444
2019-02-24 19:40:00,Solo daños,Choque,0,0,1,10.9567268,-74.7859185
2019-02-24 20:30:00,Con heridos,Choque,1,0,1,11.0019718,-74.83023829999999
2019-02-24 08:40:00,Con heridos,Choque,1,0,1,11.0055528,-74.8235143
2019-02-25 14:30:00,Solo daños,Choque,0,0,1,10.9835482,-74.7758895
2019-02-25 15:00:00,Con heridos,Choque,1,0,1,11.0181679,-74.8232252
2019-02-25 15:10:00,Solo daños,Choque,0,0,1,11.0023721,-74.7969047
2019-02-25 15:20:00,Solo daños,Choque,0,0,1,11.0089194,-74.8299914
2019-02-25 15:30:00,Solo daños,Choque,0,0,1,11.0154015,-74.8139975
2019-02-25 16:00:00,Solo daños,Choque,0,0,1,11.0084222,-74.8165506
2019-02-25 06:20:00,Solo daños,Choque,0,0,1,10.9801948,-74.7848562
2019-02-25 19:10:00,Con heridos,Choque,1,0,1,11.0057183,-74.81719380000001
2019-02-25 19:30:00,Solo daños,Choque,0,0,1,10.9964867,-74.81584769999999
2019-02-25 07:45:00,Con heridos,Atropello,2,0,1,10.9843738,-74.7974614
2019-02-25 08:00:00,Solo daños,Choque,0,0,1,10.9909514,-74.80159139999999
2019-02-25 21:30:00,Solo daños,Choque,0,0,1,11.0137495,-74.8124905
2019-02-25 10:20:00,Con heridos,Choque,1,0,1,10.9984724,-74.8146494
2019-02-25 11:30:00,Solo daños,Choque,0,0,1,10.9906813,-74.7906035
2019-02-25 12:00:00,Solo daños,Choque,0,0,1,10.9805519,-74.78388869999999
2019-02-26 14:00:00,Solo daños,Choque,0,0,1,10.9338198,-74.8005794
2019-02-26 15:00:00,Con heridos,Choque,1,0,1,10.9815967,-74.79687369999999
2019-02-26 17:00:00,Solo daños,Choque,0,0,1,11.0066116,-74.8167591
2019-02-26 17:40:00,Con heridos,Choque,1,0,1,11.0156034,-74.8206575
2019-02-26 19:50:00,Solo daños,Choque,0,0,1,10.9567055,-74.836117
2019-02-26 08:00:00,Solo daños,Choque,0,0,1,10.995709,-74.8391889
2019-02-26 08:25:00,Solo daños,Choque,0,0,1,10.9989976,-74.80740709999999
2019-02-26 08:50:00,Con heridos,Choque,2,0,1,10.9608018,-74.7734059
2019-02-26 20:50:00,Con heridos,Choque,1,0,1,11.0086513,-74.7985465
2019-02-26 09:00:00,Solo daños,Choque,0,0,1,10.9468954,-74.78472099999999
2019-02-26 12:50:00,Con heridos,Choque,1,0,1,11.0102435,-74.81122239999999
2019-02-27 13:20:00,Solo daños,Choque,0,0,1,11.0144791,-74.8120093
2019-02-27 01:45:00,Solo daños,Choque,0,0,1,10.9877153,-74.7897754
2019-02-27 17:20:00,Solo daños,Choque,0,0,1,10.9998733,-74.8138565
2019-02-27 17:53:00,Solo daños,Choque,0,0,1,11.0175484,-74.80495549999999
2019-02-27 19:40:00,Solo daños,Choque,0,0,1,10.9652215,-74.7908417
2019-02-27 10:15:00,Solo daños,Choque,0,0,1,10.9880556,-74.822304
2019-02-27 11:30:00,Solo daños,Choque,0,0,1,11.0205754,-74.7987376
2019-02-27 12:00:00,Solo daños,Choque,0,0,1,10.9814408,-74.7867645
2019-02-27 12:10:00,Solo daños,Choque,0,0,1,11.0094697,-74.8253005
2019-02-27 12:10:00,Solo daños,Choque,0,0,1,11.0042266,-74.8261546
2019-02-27 12:50:00,Solo daños,Choque,0,0,1,11.003424,-74.8085522
2019-02-28 13:20:00,Con heridos,Choque,2,0,1,10.9687211,-74.8081191
2019-02-28 13:30:00,Solo daños,Choque,0,0,1,10.9864289,-74.7850878
2019-02-28 13:40:00,Solo daños,Choque,0,0,1,11.0127854,-74.818673
2019-02-28 15:39:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2019-02-28 07:30:00,Solo daños,Choque,0,0,1,10.9752361,-74.8007899
2019-02-28 20:50:00,Solo daños,Choque,0,0,1,10.9441836,-74.77670739999999
2019-02-28 12:00:00,Con heridos,Choque,2,0,1,10.9522372,-74.82173279999999
2019-03-01 13:30:00,Con heridos,Atropello,1,0,1,10.9799077,-74.8359658
2019-03-01 14:10:00,Solo daños,Choque,0,0,1,10.9938962,-74.78539599999999
2019-03-01 17:20:00,Solo daños,Choque,0,0,1,10.99447,-74.8006114
2019-03-01 17:45:00,Solo daños,Choque,0,0,1,10.9942397,-74.81159699999999
2019-03-01 07:30:00,Con heridos,Choque,1,0,1,10.9649951,-74.7847831
2019-03-01 19:30:00,Con heridos,Choque,1,0,1,10.9968537,-74.80848329999999
2019-03-01 08:00:00,Con heridos,Choque,1,0,1,10.9818234,-74.7711666
2019-03-01 09:10:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2019-03-01 11:00:00,Con heridos,Atropello,1,0,1,11.0332643,-74.8309547
2019-03-01 11:00:00,Solo daños,Choque,0,0,1,11.0037736,-74.8066376
2019-03-01 23:00:00,Solo daños,Choque,0,0,1,10.9437723,-74.7768943
2019-03-01 12:25:00,Con heridos,Choque,2,0,1,10.9480918,-74.7844941
2019-03-02 13:10:00,Solo daños,Choque,0,0,1,10.9622783,-74.7839898
2019-03-02 16:04:00,Solo daños,Choque,0,0,1,11.0000584,-74.81106919999999
2019-03-02 19:15:00,Solo daños,Choque,0,0,1,10.9862863,-74.8211007
2019-03-02 09:00:00,Con heridos,Choque,1,0,1,11.010336,-74.7949476
2019-03-02 11:40:00,Solo daños,Choque,0,0,1,10.9806763,-74.7903067
2019-03-02 12:30:00,Con heridos,Choque,1,0,1,10.9445766,-74.77654509999999
2019-03-03 13:15:00,Con heridos,Choque,2,0,1,11.0065477,-74.8113675
2019-03-03 13:20:00,Con heridos,Choque,1,0,1,11.0066116,-74.8167591
2019-03-03 13:40:00,Solo daños,Choque,0,0,1,11.0065477,-74.8113675
2019-03-03 13:45:00,Con heridos,Choque,2,0,1,10.9461201,-74.7954099
2019-03-03 18:10:00,Con heridos,Choque,1,0,1,10.985634,-74.82211530000001
2019-03-03 19:30:00,Con heridos,Choque,1,0,1,10.9539586,-74.7959293
2019-03-03 09:40:00,Con heridos,Choque,2,0,1,10.9472125,-74.8334642
2019-03-03 12:30:00,Solo daños,Choque,0,0,1,10.9802687,-74.7824033
2019-03-03 12:40:00,Solo daños,Choque,0,0,1,11.0027684,-74.82294809999999
2019-03-03 01:08:00,Con heridos,Atropello,1,0,1,10.9811876,-74.7752926
2019-03-03 23:52:00,Solo daños,Choque,0,0,1,11.0035125,-74.8245002
2019-03-04 13:00:00,Solo daños,Choque,0,0,1,10.996039,-74.8089005
2019-03-04 20:30:00,Solo daños,Choque,0,0,1,10.9898384,-74.78449979999999
2019-03-04 21:00:00,Con heridos,Atropello,1,0,1,10.9620962,-74.7954476
2019-03-04 11:30:00,Solo daños,Choque,0,0,1,11.0074878,-74.7969966
2019-03-04 12:00:00,Con heridos,Choque,4,0,1,10.9873617,-74.7849389
2019-03-04 12:00:00,Solo daños,Choque,0,0,1,10.9816451,-74.7944106
2019-03-04 12:00:00,Solo daños,Choque,0,0,1,11.0198754,-74.8201405
2019-03-05 13:15:00,Solo daños,Choque,0,0,1,11.0046262,-74.8338164
2019-03-05 02:50:00,Con heridos,Otro,2,0,1,11.0161065,-74.7953998
2019-03-05 15:10:00,Con heridos,Choque,1,0,1,10.9824728,-74.784229
2019-03-05 17:40:00,Solo daños,Choque,0,0,1,10.9668687,-74.7839103
2019-03-05 08:50:00,Con heridos,Caida Ocupante,1,0,1,10.9802719,-74.7755818
2019-03-05 12:10:00,Con heridos,Choque,1,0,1,10.9523802,-74.8070706
2019-03-06 13:50:00,Con heridos,Choque,1,0,1,10.9515418,-74.79347369999999
2019-03-06 16:10:00,Solo daños,Choque,0,0,1,11.0020827,-74.8159369
2019-03-06 17:00:00,Con heridos,Choque,1,0,1,10.9825699,-74.80345489999999
2019-03-06 17:30:00,Solo daños,Choque,0,0,1,10.9729477,-74.8047698
2019-03-06 19:00:00,Con heridos,Choque,1,0,1,10.9990153,-74.7955444
2019-03-06 07:30:00,Solo daños,Choque,0,0,1,10.9230751,-74.8075115
2019-03-06 09:30:00,Solo daños,Choque,0,0,1,10.9366084,-74.7803136
2019-03-06 10:00:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2019-03-07 15:05:00,Solo daños,Choque,0,0,1,11.0198754,-74.8201405
2019-03-07 15:10:00,Solo daños,Choque,0,0,1,10.9640235,-74.7930343
2019-03-07 05:45:00,Con heridos,Choque,1,0,1,11.0032494,-74.8050667
2019-03-07 18:10:00,Solo daños,Choque,0,0,1,10.9683261,-74.8380514
2019-03-07 07:00:00,Solo daños,Choque,0,0,1,11.0106094,-74.8291133
2019-03-07 19:00:00,Solo daños,Choque,0,0,1,10.9573256,-74.7921645
2019-03-07 07:20:00,Solo daños,Choque,0,0,1,10.9810171,-74.81065240000001
2019-03-07 19:20:00,Solo daños,Choque,0,0,1,10.9844106,-74.8074674
2019-03-07 21:00:00,Con heridos,Choque,1,0,1,10.9929087,-74.7933448
2019-03-07 22:40:00,Solo daños,Choque,0,0,1,11.0186328,-74.80634309999999
2019-03-07 11:40:00,Solo daños,Choque,0,0,1,10.9230751,-74.8075115
2019-03-08 13:40:00,Con heridos,Choque,1,0,1,10.9581023,-74.794049
2019-03-08 14:00:00,Solo daños,Choque,0,0,1,11.015906,-74.803708
2019-03-08 17:30:00,Solo daños,Choque,0,0,1,10.9890391,-74.79108839999999
2019-03-08 08:40:00,Solo daños,Choque,0,0,1,10.9510335,-74.7781582
2019-03-08 21:10:00,Solo daños,Choque,0,0,1,10.9435326,-74.78372610000001
2019-03-08 09:35:00,Solo daños,Choque,0,0,1,11.0110048,-74.8199757
2019-03-08 17:52:00,Solo daños,Choque,0,0,1,10.9925809,-74.8065998
2019-03-09 13:30:00,Con heridos,Choque,1,0,1,10.9553268,-74.8003399
2019-03-09 14:00:00,Con heridos,Choque,1,0,1,10.9802687,-74.7824033
2019-03-09 14:50:00,Solo daños,Choque,0,0,1,10.999448,-74.8112562
2019-03-09 07:15:00,Solo daños,Choque,0,0,1,10.9468954,-74.78472099999999
2019-03-09 08:10:00,Solo daños,Choque,0,0,1,11.01223,-74.83445619999999
2019-03-09 08:40:00,Solo daños,Choque,0,0,1,10.9687211,-74.8081191
2019-03-09 21:45:00,Solo daños,Choque,0,0,1,10.9990153,-74.7955444
2019-03-09 22:20:00,Solo daños,Choque,0,0,1,10.9256595,-74.7990727
2019-03-09 11:00:00,Solo daños,Choque,0,0,1,11.0156034,-74.8206575
2019-03-09 11:30:00,Con heridos,Atropello,1,0,1,10.9984431,-74.820031
2019-03-09 12:50:00,Solo daños,Choque,0,0,1,10.9729477,-74.8047698
2019-03-10 13:00:00,Solo daños,Choque,0,0,1,10.9410958,-74.7830408
2019-03-10 13:20:00,Con heridos,Choque,1,0,1,10.9959828,-74.7945823
2019-03-10 13:40:00,Solo daños,Choque,0,0,1,10.9751148,-74.7884904
2019-03-10 15:20:00,Con heridos,Choque,2,0,1,10.9230751,-74.8075115
2019-03-10 18:30:00,Con heridos,Choque,2,0,1,10.946282,-74.79004809999999
2019-03-10 19:30:00,Con muertos,Choque,0,1,1,10.9680023,-74.7862361
2019-03-10 08:00:00,Solo daños,Choque,0,0,1,10.937181,-74.7797264
2019-03-10 12:10:00,Solo daños,Choque,0,0,1,10.9620773,-74.7938755
2019-03-11 14:30:00,Con heridos,Volcamiento,1,0,1,10.9467045,-74.7727409
2019-03-11 15:00:00,Solo daños,Choque,0,0,1,10.9828082,-74.7971196
2019-03-11 15:00:00,Solo daños,Choque,0,0,1,11.0263731,-74.8037791
2019-03-11 16:00:00,Solo daños,Choque,0,0,1,10.9857315,-74.7769683
2019-03-11 16:30:00,Con heridos,Choque,2,0,1,10.9562244,-74.8060349
2019-03-11 17:50:00,Solo daños,Choque,0,0,1,10.965075,-74.7877682
2019-03-11 19:00:00,Solo daños,Choque,0,0,1,10.9720192,-74.7894355
2019-03-11 09:30:00,Solo daños,Choque,0,0,1,10.9780199,-74.7984652
2019-03-11 12:20:00,Solo daños,Choque,0,0,1,10.9889231,-74.8076945
2019-03-12 14:00:00,Con heridos,Choque,1,0,1,10.9468954,-74.78472099999999
2019-03-12 14:40:00,Con heridos,Choque,1,0,1,10.9906661,-74.7798054
2019-03-12 16:30:00,Solo daños,Choque,0,0,1,11.0139127,-74.8265126
2019-03-12 17:00:00,Con heridos,Choque,1,0,1,10.9230751,-74.8075115
2019-03-12 17:00:00,Solo daños,Choque,0,0,1,10.9832734,-74.8026465
2019-03-12 18:40:00,Solo daños,Choque,0,0,1,10.9846738,-74.7981049
2019-03-12 19:15:00,Solo daños,Choque,0,0,1,11.0197477,-74.8084623
2019-03-12 21:20:00,Solo daños,Choque,0,0,1,10.9567055,-74.836117
2019-03-12 09:50:00,Solo daños,Choque,0,0,1,10.9702347,-74.7712723
2019-03-12 11:30:00,Solo daños,Choque,0,0,1,11.0078847,-74.8171564
2019-03-13 14:30:00,Con heridos,Choque,1,0,1,11.0091344,-74.82011949999999
2019-03-13 16:00:00,Con heridos,Choque,2,0,1,10.9286594,-74.7861515
2019-03-13 16:30:00,Solo daños,Choque,0,0,1,10.9824992,-74.8268373
2019-03-13 17:10:00,Solo daños,Choque,0,0,1,10.9671994,-74.7925514
2019-03-13 08:50:00,Con heridos,Choque,1,0,1,11.0005299,-74.8107706
2019-03-13 09:40:00,Solo daños,Choque,0,0,1,10.9968537,-74.80848329999999
2019-03-13 11:00:00,Solo daños,Choque,0,0,1,10.9963538,-74.8215387
2019-03-14 13:00:00,Solo daños,Choque,0,0,1,11.002159,-74.80041059999999
2019-03-14 14:20:00,Solo daños,Choque,0,0,1,10.9680023,-74.7862361
2019-03-14 06:30:00,Solo daños,Choque,0,0,1,10.9611545,-74.7917569
2019-03-14 18:30:00,Solo daños,Choque,0,0,1,10.9608714,-74.7771976
2019-03-14 07:20:00,Solo daños,Choque,0,0,1,10.9518874,-74.7738921
2019-03-14 08:30:00,Solo daños,Choque,0,0,1,10.9973578,-74.8038523
2019-03-14 12:00:00,Solo daños,Choque,0,0,1,10.9829461,-74.7726141
2019-03-15 13:40:00,Solo daños,Choque,0,0,1,10.9830696,-74.83266040000001
2019-03-15 14:30:00,Solo daños,Choque,0,0,1,11.0173211,-74.80668210000002
2019-03-15 15:00:00,Solo daños,Choque,0,0,1,11.0168078,-74.8258105
2019-03-15 16:00:00,Solo daños,Choque,0,0,1,10.9445766,-74.77654509999999
2019-03-15 16:00:00,Solo daños,Choque,0,0,1,10.9929299,-74.8137624
2019-03-15 16:00:00,Solo daños,Choque,0,0,1,11.0075367,-74.818287
2019-03-15 07:05:00,Solo daños,Choque,0,0,1,10.9355209,-74.7804383
2019-03-15 07:45:00,Solo daños,Choque,0,0,1,10.9854212,-74.8305217
2019-03-15 08:10:00,Solo daños,Choque,0,0,1,10.9567268,-74.7859185
2019-03-15 08:40:00,Con heridos,Choque,1,0,1,10.9408928,-74.7784254
2019-03-15 09:00:00,Con heridos,Choque,4,0,1,11.0108647,-74.8146798
2019-03-15 21:10:00,Con heridos,Choque,1,0,1,10.9844106,-74.8074674
2019-03-15 10:30:00,Con heridos,Atropello,1,0,1,10.9956841,-74.7950377
2019-03-15 11:00:00,Solo daños,Choque,0,0,1,11.0108647,-74.8146798
2019-03-15 11:30:00,Solo daños,Choque,0,0,1,11.0072921,-74.8182891
2019-03-15 12:00:00,Solo daños,Choque,0,0,1,11.0164587,-74.8313883
2019-03-15 12:45:00,Solo daños,Choque,0,0,1,11.0181834,-74.8101538
2019-03-15 12:50:00,Solo daños,Choque,0,0,1,11.0052039,-74.8077615
2019-03-16 13:08:00,Solo daños,Choque,0,0,1,11.004818,-74.7997922
2019-03-16 14:10:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2019-03-16 05:30:00,Solo daños,Choque,0,0,1,10.99988,-74.8170791
2019-03-16 07:00:00,Con heridos,Choque,1,0,1,10.9791731,-74.84365939999999
2019-03-16 07:45:00,Solo daños,Choque,0,0,1,10.9713924,-74.7821684
2019-03-16 07:50:00,Con heridos,Choque,1,0,1,10.9537489,-74.78625559999999
2019-03-16 09:20:00,Solo daños,Choque,0,0,1,10.9862478,-74.8123818
2019-03-16 09:30:00,Con heridos,Choque,2,0,1,10.9487976,-74.8338436
2019-03-16 22:00:00,Solo daños,Choque,0,0,1,11.0077272,-74.8193648
2019-03-17 14:00:00,Solo daños,Choque,0,0,1,11.0061612,-74.81332689999999
2019-03-17 02:10:00,Con heridos,Choque,1,0,1,10.9913249,-74.804406
2019-03-17 02:15:00,Solo daños,Choque,0,0,1,10.9230761,-74.8009488
2019-03-17 15:45:00,Solo daños,Choque,0,0,1,11.0078843,-74.7905048
2019-03-17 17:05:00,Solo daños,Choque,0,0,1,10.9230751,-74.8075115
2019-03-17 18:30:00,Con heridos,Choque,1,0,1,10.9570986,-74.7869901
2019-03-17 19:50:00,Solo daños,Choque,0,0,1,10.9822464,-74.81232659999999
2019-03-17 20:15:00,Con heridos,Choque,1,0,1,10.9825329,-74.7754351
2019-03-18 13:10:00,Solo daños,Choque,0,0,1,10.9806962,-74.78472110000001
2019-03-18 13:30:00,Con heridos,Choque,1,0,1,10.9933997,-74.8017218
2019-03-18 14:00:00,Solo daños,Choque,0,0,1,10.9971334,-74.7929189
2019-03-18 14:40:00,Solo daños,Choque,0,0,1,11.008235,-74.8042219
2019-03-18 14:45:00,Con heridos,Choque,1,0,1,10.9228263,-74.8052475
2019-03-18 06:00:00,Solo daños,Choque,0,0,1,11.016469,-74.8417007
2019-03-18 18:20:00,Solo daños,Choque,0,0,1,10.9640235,-74.7930343
2019-03-18 06:45:00,Con heridos,Choque,1,0,1,11.0019657,-74.7847716
2019-03-18 07:00:00,Con heridos,Choque,22,0,1,10.9715886,-74.797628
2019-03-18 19:00:00,Solo daños,Choque,0,0,1,10.948341,-74.7734581
2019-03-18 19:00:00,Solo daños,Choque,0,0,1,10.9528812,-74.7931936
2019-03-18 07:20:00,Solo daños,Choque,0,0,1,10.9875974,-74.7964684
2019-03-18 07:30:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2019-03-18 07:40:00,Solo daños,Choque,0,0,1,11.0187009,-74.817903
2019-03-18 20:30:00,Con heridos,Choque,1,0,1,10.9758397,-74.7927804
2019-03-18 10:05:00,Con heridos,Choque,1,0,1,10.9430638,-74.79743669999999
2019-03-18 12:50:00,Con heridos,Choque,1,0,1,10.9811986,-74.80919770000001
2019-03-19 14:00:00,Solo daños,Choque,0,0,1,10.9374639,-74.77992979999999
2019-03-19 15:57:00,Solo daños,Choque,0,0,1,10.9861155,-74.807284
2019-03-19 17:50:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2019-03-19 18:20:00,Solo daños,Choque,0,0,1,11.0187009,-74.817903
2019-03-19 19:10:00,Solo daños,Choque,0,0,1,10.9683261,-74.8380514
2019-03-19 08:10:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2019-03-19 20:20:00,Solo daños,Choque,0,0,1,11.0199732,-74.8215201
2019-03-19 08:30:00,Solo daños,Choque,0,0,1,11.0016278,-74.8234418
2019-03-19 10:10:00,Con heridos,Choque,1,0,1,10.9840276,-74.812376
2019-03-19 10:20:00,Solo daños,Choque,0,0,1,10.9837099,-74.8047433
2019-03-19 23:00:00,Solo daños,Choque,0,0,1,10.9226828,-74.81463219999999
2019-03-19 17:54:00,Solo daños,Choque,0,0,1,10.9783028,-74.8361855
2019-03-20 18:40:00,Solo daños,Choque,0,0,1,10.9824992,-74.8268373
2019-03-20 20:40:00,Solo daños,Choque,0,0,1,10.9850808,-74.8228613
2019-03-20 10:00:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2019-03-20 10:30:00,Solo daños,Choque,0,0,1,11.0180214,-74.8280276
2019-03-20 10:50:00,Solo daños,Choque,0,0,1,11.0095466,-74.83318489999999
2019-03-21 14:00:00,Solo daños,Choque,0,0,1,10.9853403,-74.8135193
2019-03-21 16:08:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2019-03-21 06:50:00,Solo daños,Choque,0,0,1,11.0216566,-74.79963219999999
2019-03-21 07:00:00,Con heridos,Choque,3,0,1,10.9940576,-74.7977229
2019-03-21 19:00:00,Solo daños,Choque,0,0,1,11.0110774,-74.8288341
2019-03-21 07:10:00,Solo daños,Choque,0,0,1,11.015294,-74.8179064
2019-03-21 19:40:00,Solo daños,Otro,0,0,1,10.9767357,-74.7821562
2019-03-21 08:30:00,Con heridos,Choque,1,0,1,10.9660452,-74.78730689999999
2019-03-21 20:40:00,Con heridos,Atropello,1,0,1,10.9567268,-74.7859185
2019-03-21 09:40:00,Solo daños,Choque,0,0,1,10.9487613,-74.7668292
2019-03-21 22:00:00,Solo daños,Choque,0,0,1,10.9556655,-74.7962095
2019-03-21 11:30:00,Solo daños,Choque,0,0,1,11.0230115,-74.81201519999999
2019-03-22 15:00:00,Solo daños,Choque,0,0,1,11.0070276,-74.8127537
2019-03-22 16:10:00,Con heridos,Choque,1,0,1,11.0061636,-74.8071976
2019-03-22 07:56:00,Solo daños,Choque,0,0,1,11.0134785,-74.8076577
2019-03-22 10:40:00,Con heridos,Choque,1,0,1,10.9902798,-74.8110016
2019-03-23 01:30:00,Solo daños,Choque,0,0,1,11.007248,-74.8026012
2019-03-23 10:10:00,Solo daños,Choque,0,0,1,10.9636617,-74.78415629999999
2019-03-23 23:20:00,Con heridos,Choque,1,0,1,10.9396823,-74.7855308
2019-03-24 18:30:00,Con heridos,Choque,2,0,1,10.9643812,-74.7890207
2019-03-25 17:00:00,Solo daños,Volcamiento,0,0,1,10.9963538,-74.8215387
2019-03-25 17:30:00,Con heridos,Choque,1,0,1,11.0378793,-74.866632
2019-03-25 11:50:00,Con heridos,Choque,2,0,1,10.9510335,-74.7781582
2019-03-26 14:20:00,Solo daños,Choque,0,0,1,10.9968537,-74.80848329999999
2019-03-26 17:50:00,Solo daños,Choque,0,0,1,11.004017,-74.8203225
2019-03-26 17:50:00,Solo daños,Choque,0,0,1,11.0019718,-74.83023829999999
2019-03-26 06:15:00,Con heridos,Choque,1,0,1,11.0205754,-74.7987376
2019-03-26 06:20:00,Solo daños,Choque,0,0,1,10.9363645,-74.7800718
2019-03-26 18:50:00,Con heridos,Choque,2,0,1,11.0145774,-74.8275383
2019-03-26 19:35:00,Solo daños,Choque,0,0,1,10.9226828,-74.81463219999999
2019-03-26 08:20:00,Solo daños,Choque,0,0,1,10.9825211,-74.79230299999999
2019-03-26 09:30:00,Con heridos,Choque,1,0,1,11.0040066,-74.8279915
2019-03-26 11:30:00,Solo daños,Choque,0,0,1,10.9699782,-74.80427569999999
2019-03-26 12:40:00,Con heridos,Choque,2,0,1,10.9990153,-74.7955444
2019-03-27 14:20:00,Solo daños,Choque,0,0,1,10.9902798,-74.8110016
2019-03-27 15:00:00,Solo daños,Choque,0,0,1,10.9992163,-74.81425060000001
2019-03-27 06:30:00,Con heridos,Choque,1,0,1,10.9904937,-74.8138629
2019-03-27 18:50:00,Solo daños,Choque,0,0,1,10.946282,-74.79004809999999
2019-03-27 08:50:00,Solo daños,Choque,0,0,1,10.9850808,-74.8228613
2019-03-27 10:10:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2019-03-27 11:30:00,Solo daños,Choque,0,0,1,11.0133465,-74.81820979999999
2019-03-28 16:30:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2019-03-28 17:30:00,Con heridos,Caida Ocupante,1,0,1,10.9635795,-74.7752957
2019-03-28 06:50:00,Solo daños,Choque,0,0,1,11.0144871,-74.8147875
2019-03-28 07:30:00,Con heridos,Atropello,1,0,1,10.9761797,-74.7772688
